source,author,title,description,url,urlToImage,publishedAt,content,company,ticker
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Ron Miller,Emergence’s Jason Green still sees plenty of opportunities for enterprise SaaS startups,"Jason Green, co-founder and partner at Emergence, has made some solid enterprise SaaS bets over the years, long before it was fashionable to do so. He invested early in companies like Box, ServiceMax, Yammer, SteelBrick and SuccessFactors. Just those companie…",http://techcrunch.com/2020/08/11/emergences-jason-green-still-sees-plenty-of-opportunities-for-enterprise-saas-startups/,https://techcrunch.com/wp-content/uploads/2019/09/Jason-Green-Emergence-Capital-2.jpg?w=600,2020-08-11T18:20:14Z,"Jason Green, co-founder and partner at Emergence, has made some solid enterprise SaaS bets over the years, long before it was fashionable to do so. He invested early in companies like Box, ServiceMax… [+1249 chars]",Salesforce,CRM
"{'id': 'reuters', 'name': 'Reuters'}",Breakingviews columnists,"Breakingviews - Corona Capital: “Halo”, Salesforce, Brooks Bros - Reuters","(Reuters Breakingviews) - Corona Capital is a daily column updated throughout the day by Breakingviews columnists around the world with short, sharp pandemic-related insights.",https://www.reuters.com/article/us-health-coronavirus-finance-breakingvi-idUSKCN25825L,https://s1.reutersmedia.net/resources/r/?m=02&d=20200812&t=2&i=1529368932&w=1200&r=LYNXNPEG7B1B0,2020-08-12T16:15:00Z,"NEW YORK/LONDON/HONG KONG (Reuters Breakingviews) - Corona Capital is a daily column updated throughout the day by Breakingviews columnists around the world with short, sharp pandemic-related insight… [+6540 chars]",Salesforce,CRM
"{'id': 'business-insider', 'name': 'Business Insider'}","feedback@businessinsider.com (Sponsor Post), Sponsor Post",WATCH NOW: How COVID-19 has pushed manufacturers to embrace innovation and how companies can successfully plan for the long-term,"Insider Studios
<ul>
<li>
<ul>
<li>Digital transformation has been on the roadmap for manufacturers, but the current health and economic crises have accelerated the process.</li>
<li>Cindy Bolt, senior vice president of Salesforce Industries, interviewed Dr. …",https://www.businessinsider.com/sc/live-event-highlighted-digital-transformation-in-manufacturing-2020-8,https://i.insider.com/5f21cbc14e52b7398c3008fd?width=1200&format=jpeg,2020-08-03T17:35:00Z,"<ul><li></li></ul>Manufacturers have known the importance of digital transformation for years, but many have not prioritized these initiatives for various reasons. However, COVID-19 has pushed compan… [+820 chars]",Salesforce,CRM
"{'id': 'business-insider', 'name': 'Business Insider'}",Theron Mohamed,"Salesforce cashed out its Zoom stake last quarter, potentially scoring a 600% return in 14 months","<ul>
<li>Salesforce sold its Zoom stake last quarter, a regulatory filing revealed this week.</li>
<li>Marc Benioff's software titan potentially made as much as $600 million in profit, depending on when it sold.</li>
<li>Salesforce bought 2.8 million shares i…",https://markets.businessinsider.com/news/stocks/salesforce-sold-zoom-stake-potential-600-percent-return-14-months-2020-8-1029495576,https://images.markets.businessinsider.com/image/5f33b91d58c24d52b96fb7c6-2400/2016-10-26t120000z843347792d1beujgbkraartrmadp3usa-wsjdconference.jpg,2020-08-12T10:24:57Z,"Reuters/Mike Blake
<ul><li>Salesforce sold its Zoom stake last quarter, a regulatory filing revealed this week.</li><li>Marc Benioff's software titan potentially made as much as $600 million in prof… [+2094 chars]",Salesforce,CRM
"{'id': None, 'name': 'VentureBeat'}",Kyle Wiggers,Why Salesforce is killing off Einstein Voice Assistant,Salesforce announced that it's shutting down two of its voice services as it embeds the capabilities in a newly unveiled cross-platform app.,https://venturebeat.com/2020/07/21/why-salesforce-is-killing-off-einstein-voice-assistant/,https://venturebeat.com/wp-content/uploads/2017/06/salesforce-tower-indianapolis-e1571779672792.jpg?w=1200&strip=all,2020-07-21T18:30:58Z,"Salesforce is shutting down two of its AI-powered voice services Einstein Voice Assistant and Voice Skills as it shifts resources toward its newly released Salesforce Anywhere app, as spotted by Voic… [+3397 chars]",Salesforce,CRM
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Alex Wilhelm,AgentSync raises $4.4M for its insurtech compliance service,"Today AgentSync announced that it has closed a $4.4 million Seed round, co-led by Elad Gil and Caffeinated Capital. Other well-known names from the Silicon Valley scene took part in its funding round, including Affirm’s Max Levchin and the podcaster turned VC…",http://techcrunch.com/2020/08/04/agentsync-raises-4-4m-for-its-insurtech-compliance-service/,https://techcrunch.com/wp-content/uploads/2020/08/TechCrunch-Image-1-1.jpg?w=642,2020-08-04T14:00:17Z,"Today AgentSync announced that it has closed a $4.4 million Seed round, co-led by Elad Gil and Caffeinated Capital. Other well-known names from the Silicon Valley scene took part in its funding round… [+4387 chars]",Salesforce,CRM
"{'id': 'business-insider', 'name': 'Business Insider'}",Paayal Zaveri,Experts explain the three simple steps that every company can use to cut cloud software costs as economic turbulence leads to shrinking IT budgets,"<ul>
<li>Companies looking to save money during the pandemic and economic uncertainty should take a closer look at their cloud software spending, experts told Business Insider.</li>
<li>As the software as a service model has taken hold, cloud software tools h…",https://www.businessinsider.com/how-to-cut-cloud-software-spending-pandemic-experts-2020-7,https://i.insider.com/5f204e233ad861742d3fae88?width=1200&format=jpeg,2020-07-28T20:01:57Z,"As the coronavirus-related economic crisis forces many companies to look for ways to cut costs, finance and IT leaders should closely examine their cloud software spending, experts say. 
The subscri… [+6652 chars]",Salesforce,CRM
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Ron Miller,Canalys: Google is top cloud infrastructure provider for online retailers,"While Google Cloud Platform has shown some momentum in the last year, it remains a distant third behind Amazon and Microsoft in the cloud infrastructure market. But Google got some good news from Canalys today when the firm reported that GCP is the number one…",http://techcrunch.com/2020/08/17/canalys-google-is-top-cloud-infrastructure-provider-for-online-retailers/,https://techcrunch.com/wp-content/uploads/2020/08/GettyImages-76530606.jpg?w=602,2020-08-17T16:08:09Z,"While Google Cloud Platform has shown some momentum in the last year, it remains a distant third behind Amazon and Microsoft in the cloud infrastructure market. But Google got some good news from Can… [+2815 chars]",Salesforce,CRM
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Anthony Ha,Daily Crunch: SpaceX raises $1.9 billion,"SpaceX raises a huge funding round, Apple launches new radio stations and we review the Samsung Galaxy Note 20. This is your Daily Crunch for August 18, 2020. The big story: SpaceX raises its biggest round yet The $1.9 billion round was disclosed in an SEC fi…",http://techcrunch.com/2020/08/18/spacex-funding/,https://techcrunch.com/wp-content/uploads/2020/08/50199715777_5eb5ea7221_k.jpg?w=600,2020-08-18T22:10:29Z,"SpaceX raises a huge funding round, Apple launches new radio stations and we review the Samsung Galaxy Note 20. This is your Daily Crunch for August 18, 2020.
The big story: SpaceX raises its bigges… [+2856 chars]",Salesforce,CRM
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Ron Miller,Gong raises another $200M on $2.2B valuation,"For the third time since last February, Gong has raised a significant sum. In February, the company scored $40 million. In December, it grabbed another $65 million, and today it was $200 million on a $2.2 billion valuation. That’s a total of $305 million in l…",http://techcrunch.com/2020/08/12/gong-raises-another-200m-on-2-2-billion-valuation/,https://techcrunch.com/wp-content/uploads/2020/08/GettyImages-875074116.jpg?w=600,2020-08-12T13:30:32Z,"For the third time since last February, Gong has raised a significant sum. In February, the company scored $40 million. In December, it grabbed another $65 million, and today it was $200 million on a… [+3455 chars]",Salesforce,CRM
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Catherine Shu,Singapore-based marketing SaaS startup Insider gets $32 million to enter the U.S.,"Insider, a Singapore-based startup that develops software to help clients make marketing decisions, plans to launch in the United States after raising a $32 million Series C. The round was led by Riverwood Capital, with participation from Sequoia India, Wamda…",http://techcrunch.com/2020/07/20/singapore-based-marketing-saas-startup-insider-gets-32-million-to-enter-the-u-s/,https://techcrunch.com/wp-content/uploads/2020/07/image.png?w=711,2020-07-20T17:00:55Z,"Insider, a Singapore-based startup that develops software to help clients make marketing decisions, plans to launch in the United States after raising a $32 million Series C. The round was led by Riv… [+2964 chars]",Salesforce,CRM
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,"Siemens to roll out flexible working app for 100,000 staff - Reuters",Siemens is rolling out its Comfy mobile phone app to hundreds of its offices around the world to help staff safely return to the office after the coronavirus shutdown.,https://www.reuters.com/article/us-siemens-app-idUSKCN24O0SR,https://s2.reutersmedia.net/resources/r/?m=02&d=20200723&t=2&i=1526821841&w=1200&r=LYNXNPEG6M0G4,2020-07-23T07:43:00Z,"ZURICH (Reuters) - Siemens is rolling out its Comfy mobile phone app to hundreds of its offices around the world to help staff safely return to the office after the coronavirus shutdown. 
More than … [+922 chars]",Salesforce,CRM
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,"Siemens to roll out flexible working app for 100,000 staff - Reuters",Siemens is rolling out its Comfy mobile phone app to hundreds of its offices around the world to help staff safely return to the office after the coronavirus shutdown.,https://www.reuters.com/article/siemens-app-idUSZ8N2CW00O,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-07-23T07:03:00Z,"ZURICH, July 23 (Reuters) - Siemens is rolling out its Comfy mobile phone app to hundreds of its offices around the world to help staff safely return to the office after the coronavirus shutdown. 
M… [+932 chars]",Salesforce,CRM
"{'id': 'business-insider', 'name': 'Business Insider'}",Amy Borrett,"Here are 5 tips for starting a new job remotely, from a COO who joined $2.5 billion Celonis from Salesforce mid-pandemic","<ul>
<li>Starting a new job remotely could become the new norm, with some surveys suggesting that two-thirds of companies expect employees to work from home long term. </li>
<li>Celonis' new COO Arsenio Otero joined the tech unicorn from cloud computing giant…",https://www.businessinsider.com/5-tips-starting-new-job-remotely-tech-unicorn-celonis-coo-2020-7,https://i.insider.com/5f23d352f0f4191c23185c74?width=1200&format=jpeg,2020-08-01T09:01:00Z,"Starting a new job can be stressful even in normal times. Joining a company without meeting your new colleagues in person or visiting the office makes the prospect even more daunting. 
But, with two… [+4285 chars]",Salesforce,CRM
"{'id': 'reuters', 'name': 'Reuters'}",Jane Lanhee Lee,"Gong, AI for sales teams, raises $200 million at $2.2 billion valuation - Reuters","Gong I.O Ltd, a platform leveraging artificial intelligence for sales teams, on Wednesday said it raised $200 million at a $2.2 billion valuation, and said its revenues roughly tripled in the first half of 2020 as people shifted to working from home during th…",https://www.reuters.com/article/us-gong-funding-idUSKCN2581T0,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-08-12T13:54:00Z,"(Reuters) - Gong I.O Ltd, a platform leveraging artificial intelligence for sales teams, on Wednesday said it raised $200 million at a $2.2 billion valuation, and said its revenues roughly tripled in… [+1652 chars]",Salesforce,CRM
"{'id': 'business-insider', 'name': 'Business Insider'}",Becky Peterson,AI startup Gong is now worth $2.2 billion following a new $200 million venture investment,"<ul>
<li>San Francisco software startup Gong is now worth $2.2 billion following a $200 million Series D, the company said.</li>
<li>Gong sells what it calls ""revenue intelligence"" software, which analyzes customer data to help sales teams close deals.</li>
<…",https://www.businessinsider.com/ai-startup-gong-is-now-worth-over-2-billion-2020-8,https://i.insider.com/50aa6b73eab8ea7b4b00001e?width=1200&format=jpeg,2020-08-12T16:33:53Z,"Artificial intelligence software startup Gong is the latest Silicon Valley unicorn following a $200 million Series D, the company announced Wednesday.
Gong, which sells sells software that analyzes … [+1430 chars]",Salesforce,CRM
"{'id': 'reuters', 'name': 'Reuters'}",Liz Hampton,Tech firms offer carbon tracking software to meet oil-investor demands - Reuters,More tech companies are launching software that oil and gas producers can use to measure their carbon emissions due to mounting investor pressure to curb greenhouse gases.,https://www.reuters.com/article/us-oil-tech-climatechange-idUSKCN25E27H,https://s1.reutersmedia.net/resources/r/?m=02&d=20200818&t=2&i=1530077990&w=1200&r=LYNXNPEG7H1B2,2020-08-18T15:53:00Z,"DENVER (Reuters) - More tech companies are launching software that oil and gas producers can use to measure their carbon emissions due to mounting investor pressure to curb greenhouse gases. 
Top in… [+2240 chars]",Salesforce,CRM
"{'id': 'the-next-web', 'name': 'The Next Web'}",TNW Deals,Feedbackly turns customer feedback into a plan of action for growing your business,"TLDR: With Feedbackly, you’ll have an all-in-one tool to gather customer data, analyze how they feel about your business and make their experience even better. Customer Relationship Management tools, otherwise known as CRMs, have been around as long as busine…",https://thenextweb.com/offers/2020/07/19/feedbackly-turns-customer-feedback-into-a-plan-of-action-for-growing-your-business/,https://img-cdn.tnwcdn.com/image/tnwDeals?filter_last=1&fit=1280%2C640&url=https%3A%2F%2Fcdn0.tnwcdn.com%2Fwp-content%2Fblogs.dir%2F1%2Ffiles%2F2020%2F07%2FFeedbackly.jpg&signature=75bfd0f692a24f9b82bc1fa47bc720f6,2020-07-19T12:00:20Z,"TLDR: With Feedbackly, youll have an all-in-one tool to gather customer data, analyze how they feel about your business and make their experience even better.
Customer Relationship Management tools,… [+2373 chars]",Salesforce,CRM
"{'id': 'the-next-web', 'name': 'The Next Web'}",Mix,This AI generates hilariously realistic startup acquisition announcements,"Photo storage startup Loom announced it had been acquired by Dropbox in 2014; it also said it would be shutting down its service a month later. In 2015, Divshot revealed it had been bought out by Google; it also added it would be closing doors two months late…",https://thenextweb.com/neural/2020/07/28/startup-acquisition-announcemnet-generator/,https://img-cdn.tnwcdn.com/image/neural?filter_last=1&fit=1280%2C640&url=https%3A%2F%2Fcdn0.tnwcdn.com%2Fwp-content%2Fblogs.dir%2F1%2Ffiles%2F2020%2F07%2Facquisition-blog-post-thisstartupannouncementdoesntexist.png&signature=2e390ffd00c4c98f8b5f4c6c9f7ed1b4,2020-07-28T12:30:30Z,"Photo storage startup Loom announced it had been acquired by Dropbox in 2014; it also said it would be shutting down its service a month later. In 2015, Divshot revealed it had been bought out by Goo… [+2170 chars]",Salesforce,CRM
"{'id': None, 'name': 'Gizmodo.com'}",Victoria Song,"Frances Allen, Who Pioneered Faster Software for Computers, Dies at 88","You may not know who Frances Allen is off the top of your head, but you should. Not only was she the first female IBM fellow, but she was also the first woman winner of the prestigious Turing Award. If that wasn’t impressive enough, Allen also pioneered compu…",https://gizmodo.com/frances-allen-who-pioneered-faster-software-for-comput-1844671819,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/oil3r7bzfc2hhkqqace7.jpg",2020-08-10T15:50:00Z,"You may not know who Frances Allen is off the top of your head, but you should. Not only was she the first female IBM fellow, but she was also the first woman winner of the prestigious Turing Award. … [+2849 chars]",IBM,IBM
"{'id': None, 'name': 'TheStreet'}",Martin Baccardax,IBM Shares Surge After Cloud-Driven Q2 Earnings Beat Under New CEO Krishna - TheStreet,"<ol><li>IBM Shares Surge After Cloud-Driven Q2 Earnings Beat Under New CEO Krishna  TheStreet
</li><li>IBM beats forecasts as cloud shift pays off  Proactive Investors USA & Canada
</li><li>IBM data storage revenues hold steady in Q2 – Blocks and Files  Blo…",https://www.thestreet.com/investing/ibm-shares-surge-after-cloud-driven-q2-earnings-beat,https://www.thestreet.com/.image/t_share/MTY4NjUxMDcwODM0NzQ3Mjg3/jim-cramer-im-not-backing-away-from-ibm.jpg,2020-07-21T13:36:00Z,International Business Machines  (IBM) - Get Report shares surged higher Tuesday after the cloud-focused tech group posted stronger-than-expected second quarter earnings under new CEO Arvind Krishna.… [+2623 chars],IBM,IBM
"{'id': 'ars-technica', 'name': 'Ars Technica'}",Jim Salter,IBM completes successful field trials on Fully Homomorphic Encryption,"FHE allows computation of still-encrypted data, without sharing the secrets.",https://arstechnica.com/gadgets/2020/07/ibm-completes-successful-field-trials-on-fully-homomorphic-encryption/,https://cdn.arstechnica.net/wp-content/uploads/2020/07/FHE-triangle__-760x380.png,2020-07-31T10:45:06Z,"Enlarge/ We're already accustomed to data being encrypted while at-rest or in-flightFHE offers the possibility of doing computations on it as well, without ever actually decrypting it.
4 with 4 post… [+8490 chars]",IBM,IBM
"{'id': 'reuters', 'name': 'Reuters'}",Sam Nussey,"IBM partners with Japanese business, academia in quantum computing - Reuters","U.S. tech firm International Business Machines Corp on Thursday launched a research partnership with Japanese industry to accelerate advances in quantum computing, deepening ties between the two countries in an emerging and sensitive field.",https://www.reuters.com/article/us-ibm-japan-quantum-idUSKCN24V0G0,https://s2.reutersmedia.net/resources/r/?m=02&d=20200730&t=2&i=1527639583&w=1200&r=LYNXNPEG6T09I,2020-07-30T04:14:00Z,"TOKYO (Reuters) - U.S. tech firm International Business Machines Corp on Thursday launched a research partnership with Japanese industry to accelerate advances in quantum computing, deepening ties be… [+1891 chars]",IBM,IBM
"{'id': 'reuters', 'name': 'Reuters'}",Medha Singh,"Futures climb on IBM earnings report, stimulus hopes - Reuters",U.S. stock index futures rose on Tuesday after a better-than-expected quarterly profit from IBM and on hopes for more domestic stimulus to prop up an economy reeling from the COVID-19 pandemic.,https://www.reuters.com/article/us-usa-stocks-idUSKCN24M1BL,https://s4.reutersmedia.net/resources/r/?m=02&d=20200721&t=2&i=1526542690&w=1200&r=LYNXNPEG6K0P9,2020-07-21T10:37:00Z,(Reuters) - U.S. stock index futures rose on Tuesday after a better-than-expected quarterly profit from IBM and on hopes for more domestic stimulus to prop up an economy reeling from the COVID-19 pan… [+1649 chars],IBM,IBM
"{'id': None, 'name': 'Gizmodo.com'}",Jody Serrano,Goodbye Toshiba Laptops. It’s Been Good Knowing Ya,"Toshiba will officially no longer be making PCs. To be fair, in recent years it had taken a step back from making laptops, but this goes beyond that. It’s a complete exit.Read more...",https://gizmodo.com/goodbye-toshiba-laptops-it-s-been-good-knowing-ya-1844660507,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/kgqvnxquvhlkbxvkpetw.jpg",2020-08-08T19:53:00Z,"Toshiba will officially no longer be making PCs. To be fair, in recent years it had taken a step back from making laptops, but this goes beyond that. Its a complete exit.
In a little-reported press … [+2733 chars]",IBM,IBM
"{'id': 'reuters', 'name': 'Reuters'}",Sam Nussey,"IBM partners with Japanese business, academia in quantum computing - Reuters India","U.S. tech firm International Business Machines Corp on Thursday launched a research partnership with Japanese industry to accelerate advances in quantum computing, deepening ties between the two countries in an emerging and sensitive field.",https://in.reuters.com/article/ibm-japan-quantum-idINKCN24V0GL,https://s4.reutersmedia.net/resources/r/?m=02&d=20200730&t=2&i=1527640292&w=1200&r=LYNXNPEG6T09S,2020-07-30T04:26:00Z,"TOKYO (Reuters) - U.S. tech firm International Business Machines Corp on Thursday launched a research partnership with Japanese industry to accelerate advances in quantum computing, deepening ties be… [+1891 chars]",IBM,IBM
"{'id': 'reuters', 'name': 'Reuters'}",Medha Singh,"US STOCKS-Futures climb on IBM earnings report, stimulus hopes - Reuters India",U.S. stock index futures rose on Tuesday after a better-than-expected quarterly profit from IBM and on hopes for more domestic stimulus to prop up an economy reeling from the COVID-19 pandemic.,https://in.reuters.com/article/us-usa-stocks-idINKCN24M1BL,https://s4.reutersmedia.net/resources/r/?m=02&d=20200721&t=2&i=1526542690&w=1200&r=LYNXNPEG6K0P9,2020-07-21T10:34:00Z,(Reuters) - U.S. stock index futures rose on Tuesday after a better-than-expected quarterly profit from IBM and on hopes for more domestic stimulus to prop up an economy reeling from the COVID-19 pan… [+1649 chars],IBM,IBM
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,"IBM rolls out newest processor chip, taps Samsung for manufacturing - Reuters",International Business Machines Corp announced on Monday a new processor chip for data centers that it says will be able to handle three times the workload of its predecessor.,https://www.reuters.com/article/us-ibm-samsung-elec-idUSKCN25D09L,https://s4.reutersmedia.net/resources/r/?m=02&d=20200817&t=2&i=1529862822&w=1200&r=LYNXNPEG7G03Y,2020-08-17T04:08:00Z,"(Reuters) - International Business Machines Corp (IBM.N) announced on Monday a new processor chip for data centers that it says will be able to handle three times the workload of its predecessor. 
T… [+1197 chars]",IBM,IBM
"{'id': 'business-insider', 'name': 'Business Insider'}",Alex Nicoll and Benjamin Pimentel,"Tech sales and marketing salaries revealed: How much enterprise giants IBM, Oracle, Dell, Cisco, and VMware pay sales reps, managers, and consultants (ORCL, VMW, IBM, CSCO, DELL)","<ul>
<li>Sales and marketing are important roles in the enterprise tech market, especially with the fast-growing cloud computing trend. These sales and marketing jobs typically pay six-figure salaries. </li>
<li>IBM hired technical sales leaders in California…",https://www.businessinsider.com/sales-marketing-salaries-ibm-oracle-cisco-vmware-dell-tech-2020-8,https://i.insider.com/5dadf27c4af90949f5042933?width=1200&format=jpeg,2020-08-11T17:27:22Z,,IBM,IBM
"{'id': 'reuters', 'name': 'Reuters'}",Munsif Vengattil,IBM beats estimates; sees gains as customers accelerate shift to cloud - Reuters India,International Business Machines Corp beat estimates for second-quarter profit on Monday and signalled that demand in its cloud computing business would get a boost as large corporations accelerate their digital shift due to the coronavirus crisis.,https://in.reuters.com/article/ibm-results-idINKCN24M08M,https://s4.reutersmedia.net/resources/r/?m=02&d=20200721&t=2&i=1526495891&w=1200&r=LYNXNPEG6K03Y,2020-07-21T02:34:00Z,(Reuters) - International Business Machines Corp beat estimates for second-quarter profit on Monday and signalled that demand in its cloud computing business would get a boost as large corporations a… [+1804 chars],IBM,IBM
"{'id': 'reuters', 'name': 'Reuters'}",Stephen Nellis,"Adobe, IBM team up on marketing software for banking industry - Reuters",Adobe Inc and International Business Machines Corp said on Tuesday they are teaming up to make marketing software easier to use for banks that face strict controls on how customer data must be handled.,https://www.reuters.com/article/us-adobe-ibm-idUSKCN24M1LW,https://s3.reutersmedia.net/resources/r/?m=02&d=20200721&t=2&i=1526554279&w=1200&r=LYNXNPEG6K0VK,2020-07-21T12:05:00Z,(Reuters) - Adobe Inc (ADBE.O) and International Business Machines Corp (IBM.N) said on Tuesday they are teaming up to make marketing software easier to use for banks that face strict controls on how… [+1214 chars],IBM,IBM
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,IBM earnings beat estimates on cloud strength; shares up 6% - Reuters,"International Business Machines Corp posted second-quarter revenue and profit that beat analysts' estimates on Monday, riding on the strength of its high-margin cloud computing business, sending its shares up 6%.",https://www.reuters.com/article/us-ibm-results-idUSKCN24L2L0,https://s4.reutersmedia.net/resources/r/?m=02&d=20200720&t=2&i=1526463855&w=1200&r=LYNXNPEG6J1HR,2020-07-20T20:18:00Z,"(Reuters) - International Business Machines Corp posted second-quarter revenue and profit that beat analysts’ estimates on Monday, riding on the strength of its high-margin cloud computing business, … [+1764 chars]",IBM,IBM
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,UPDATE 1-IBM earnings beat estimates on cloud strength; shares up 6% - Reuters India,"International Business Machines Corp posted second-quarter revenue and profit that beat analysts' estimates on Monday, riding on the strength of its high-margin cloud computing business, sending its shares up 6%.",https://in.reuters.com/article/us-ibm-results-idINKCN24L2L0,https://s4.reutersmedia.net/resources/r/?m=02&d=20200720&t=2&i=1526466968&w=1200&r=LYNXNPEG6J1HR,2020-07-20T20:23:00Z,"(Reuters) - International Business Machines Corp (IBM.N) posted second-quarter revenue and profit that beat analysts’ estimates on Monday, riding on the strength of its high-margin cloud computing bu… [+1780 chars]",IBM,IBM
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Walter Thompson,The ‘right’ way to downsize,"Layoffs are never easy, but one the most important things to remember is to take off the boss hat, use empathy and show gratitude.",http://techcrunch.com/2020/08/18/the-right-way-to-downsize/,https://techcrunch.com/wp-content/uploads/2020/08/GettyImages-637406494.jpg?w=591,2020-08-18T17:35:47Z,"A little over a year into launching StrongLoop, an enterprise API startup eventually acquired by IBM, we were out over our skis. It was my doing having built a vast top of funnel, we expected our pro… [+1502 chars]",IBM,IBM
"{'id': 'reuters', 'name': 'Reuters'}",Medha Singh and Devik Jain,"Wall Street set to climb on upbeat earnings reports, stimulus hopes - Reuters Canada","Wall Street's main indexes were set to open higher on Tuesday following a slate of positive earnings reports from companies including IBM and Coca-Cola, and on hopes for domestic stimulus to prop up an economy reeling from the COVID-19 pandemic.",https://ca.reuters.com/article/businessNews/idCAKCN24M1BL,https://s4.reutersmedia.net/resources/r/?m=02&d=20200721&t=2&i=1526560032&w=1200&r=LYNXNPEG6K0P9,2020-07-21T12:55:00Z,"(Reuters) - Wall Street’s main indexes were set to open higher on Tuesday following a slate of positive earnings reports from companies including IBM and Coca-Cola, and on hopes for domestic stimulus… [+2278 chars]",IBM,IBM
"{'id': None, 'name': 'Ibm.com'}",,IBM Reveals Next-Generation IBM POWER10 Processor,IBM (NYSE: IBM) today revealed the next generation of its IBM POWER central processing unit (CPU) family: IBM POWER10. Designed to offer a platform to meet the unique needs of enterprise hybrid...,https://newsroom.ibm.com/2020-08-17-IBM-Reveals-Next-Generation-IBM-POWER10-Processor,https://mma.prnewswire.com/media/1228931/IBM_POWER10_7nm_processors.jpg?p=facebook,2020-08-17T07:17:58Z,"ARMONK, N.Y., Aug. 17, 2020 /PRNewswire/ -- IBM (NYSE: IBM) today revealed the next generation of its IBM POWER central processing unit (CPU) family: IBM POWER10. Designed to offer a platform to meet… [+8283 chars]",IBM,IBM
"{'id': None, 'name': 'Benzinga'}",Lisa Levin,"7 Stocks To Watch For July 21, 2020 - Benzinga","<ol><li>7 Stocks To Watch For July 21, 2020  Benzinga
</li><li>All 30 Dow stocks gain premarket, as IBM and Coke add a total of 48 points to the Dow's price  MarketWatch
</li><li>Coca-Cola CEO says its business is still lagging even in markets that have cor…",https://www.benzinga.com/news/earnings/20/07/16703812/7-stocks-to-watch-for-july-21-2020,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/stocks_to_watch_1733.png,2020-07-21T09:15:40Z,"Some of the stocks that may grab investor focus today are:
<ul><li>Wall Street expects Coca-Cola Co (NYSE: KO) to report quarterly earnings at $0.40 per share on revenue of $7.18 billion before the … [+1837 chars]",IBM,IBM
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,White House unveils new partnership to boost quantum science education - Reuters,The White House Office of Science and Technology Policy said on Wednesday it is launching a national education partnership to expand access to K-12 quantum information science (QIS) education with major companies and research institutions.,https://www.reuters.com/article/us-usa-quantum-trump-idUSKCN2511XG,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-08-05T13:38:00Z,WASHINGTON (Reuters) - The White House Office of Science and Technology Policy said on Wednesday it is launching a national education partnership to expand access to K-12 quantum information science … [+549 chars],IBM,IBM
"{'id': 'the-next-web', 'name': 'The Next Web'}",Tristan Greene,"IBM, the Linux Foundation, and Grillo unveil global earthquake early-warning system","Only a handful of countries (Japan, Taiwan, Mexico, and China) have nation-wide earthquake early-warning systems. Isn’t that weird? Many other countries have alert systems in place for certain portions of the population but a significant portion of the estima…",https://thenextweb.com/?p=1311201,https://img-cdn.tnwcdn.com/image/tnw?filter_last=1&fit=1280%2C640&url=https%3A%2F%2Fcdn0.tnwcdn.com%2Fwp-content%2Fblogs.dir%2F1%2Ffiles%2F2018%2F08%2Fibm.jpg&signature=0333280133d9abed50931c574436305d,2020-08-11T20:04:50Z,"Only a handful of countries (Japan, Taiwan, Mexico, and China) have nation-wide earthquake early-warning systems. Isnt that weird?
Many other countries have alert systems in place for certain portio… [+3034 chars]",IBM,IBM
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,Dish chooses VMware's cloud platform for building 5G network - Reuters,U.S. satellite TV provider Dish Network said on Friday it had opted for software maker VMware Inc's telco cloud platform to build its next-generation wireless network.,https://www.reuters.com/article/us-dish-network-5g-vmware-idUSKCN24W1UL,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-07-31T12:10:00Z,STOCKHOLM (Reuters) - U.S. satellite TV provider Dish Network (DISH.O) said on Friday it had opted for software maker VMware Inc’s (VMW.N) telco cloud platform to build its next-generation wireless n… [+244 chars],VMware,VMW
